packet_size,protocol,duration,network,label
1292,UDP,1755622132.897066,good,reel
95,UDP,1755622132.897188,good,reel
1292,UDP,1755622132.898272,good,reel
1292,UDP,1755622132.898272,good,reel
1292,UDP,1755622132.898272,good,reel
1292,UDP,1755622132.898272,good,reel
1292,UDP,1755622132.898272,good,reel
1292,UDP,1755622132.898272,good,reel
1292,UDP,1755622132.898272,good,reel
1292,UDP,1755622132.898455,good,reel
1292,UDP,1755622132.898534,good,reel
1292,UDP,1755622132.898837,good,reel
1292,UDP,1755622132.898974,good,reel
95,UDP,1755622132.899118,good,reel
1292,UDP,1755622132.89968,good,reel
1292,UDP,1755622132.89968,good,reel
1292,UDP,1755622132.905025,good,reel
1292,UDP,1755622132.905025,good,reel
1292,UDP,1755622132.905025,good,reel
95,UDP,1755622132.909776,good,reel
286,UDP,1755622132.911911,good,reel
1292,UDP,1755622132.913234,good,reel
95,UDP,1755622132.913519,good,reel
1292,UDP,1755622132.916662,good,reel
121,UDP,1755622132.918008,good,reel
85,UDP,1755622132.920335,good,reel
102,UDP,1755622132.936577,good,reel
96,UDP,1755622132.936666,good,reel
54,TCP,1755622132.955856,good,reel
1414,TCP,1755622132.955895,good,reel
1414,TCP,1755622132.955895,good,reel
1292,UDP,1755622132.958106,good,reel
120,UDP,1755622132.958155,good,reel
337,UDP,1755622132.958262,good,reel
1292,UDP,1755622132.962972,good,reel
1292,UDP,1755622132.966971,good,reel
96,UDP,1755622132.978263,good,reel
117,TCP,1755622132.982104,good,reel
54,TCP,1755622132.997434,good,reel
1414,TCP,1755622132.997495,good,reel
1414,TCP,1755622132.997495,good,reel
1212,TCP,1755622132.997495,good,reel
1292,UDP,1755622133.017534,good,reel
1292,UDP,1755622133.017534,good,reel
54,TCP,1755622133.043675,good,reel
99,TCP,1755622133.043675,good,reel
1414,TCP,1755622133.043811,good,reel
1414,TCP,1755622133.043811,good,reel
96,UDP,1755622133.043908,good,reel
103,TCP,1755622133.044562,good,reel
73,UDP,1755622133.084034,good,reel
73,UDP,1755622133.084207,good,reel
73,UDP,1755622133.084315,good,reel
1292,UDP,1755622133.085093,good,reel
1292,UDP,1755622133.085122,good,reel
1292,UDP,1755622133.085137,good,reel
144,UDP,1755622133.085284,good,reel
1088,UDP,1755622133.085551,good,reel
149,UDP,1755622133.088671,good,reel
54,TCP,1755622133.093249,good,reel
137,UDP,1755622133.093249,good,reel
1414,TCP,1755622133.09347,good,reel
54,TCP,1755622133.095533,good,reel
1414,TCP,1755622133.09569,good,reel
1414,TCP,1755622133.09569,good,reel
1292,UDP,1755622133.103944,good,reel
1292,UDP,1755622133.103944,good,reel
1292,UDP,1755622133.103944,good,reel
1292,UDP,1755622133.103944,good,reel
1292,UDP,1755622133.105653,good,reel
1292,UDP,1755622133.105698,good,reel
142,UDP,1755622133.105837,good,reel
1098,UDP,1755622133.106089,good,reel
1292,UDP,1755622133.11052,good,reel
1292,UDP,1755622133.11052,good,reel
1292,UDP,1755622133.11052,good,reel
1292,UDP,1755622133.11052,good,reel
1292,UDP,1755622133.112561,good,reel
1292,UDP,1755622133.112561,good,reel
1292,UDP,1755622133.112782,good,reel
1292,UDP,1755622133.112782,good,reel
95,UDP,1755622133.112912,good,reel
1292,UDP,1755622133.118423,good,reel
1292,UDP,1755622133.121368,good,reel
96,UDP,1755622133.136718,good,reel
102,UDP,1755622133.19381,good,reel
102,UDP,1755622133.19381,good,reel
54,TCP,1755622133.195898,good,reel
1414,TCP,1755622133.195936,good,reel
1414,TCP,1755622133.195936,good,reel
54,TCP,1755622133.207347,good,reel
1414,TCP,1755622133.207387,good,reel
1414,TCP,1755622133.207387,good,reel
54,TCP,1755622133.270139,good,reel
54,TCP,1755622133.270139,good,reel
1414,TCP,1755622133.270234,good,reel
1414,TCP,1755622133.270234,good,reel
1414,TCP,1755622133.270234,good,reel
1414,TCP,1755622133.270234,good,reel
1292,UDP,1755622133.271732,good,reel
1292,UDP,1755622133.271955,good,reel
102,UDP,1755622133.271955,good,reel
1292,UDP,1755622133.272057,good,reel
371,UDP,1755622133.272057,good,reel
983,UDP,1755622133.272057,good,reel
128,UDP,1755622133.272057,good,reel
86,UDP,1755622133.272057,good,reel
1288,UDP,1755622133.27238,good,reel
1292,UDP,1755622133.27238,good,reel
1292,UDP,1755622133.272636,good,reel
1292,UDP,1755622133.272906,good,reel
1292,UDP,1755622133.272906,good,reel
1292,UDP,1755622133.273266,good,reel
1292,UDP,1755622133.273266,good,reel
140,UDP,1755622133.273274,good,reel
93,UDP,1755622133.273375,good,reel
97,UDP,1755622133.273503,good,reel
93,UDP,1755622133.273542,good,reel
93,UDP,1755622133.273568,good,reel
93,UDP,1755622133.273592,good,reel
1292,UDP,1755622133.274233,good,reel
1292,UDP,1755622133.274483,good,reel
1292,UDP,1755622133.274519,good,reel
93,UDP,1755622133.274619,good,reel
1292,UDP,1755622133.277535,good,reel
1292,UDP,1755622133.284519,good,reel
93,UDP,1755622133.284869,good,reel
1292,UDP,1755622133.286369,good,reel
1292,UDP,1755622133.286434,good,reel
1292,UDP,1755622133.286626,good,reel
1292,UDP,1755622133.286793,good,reel
1292,UDP,1755622133.286836,good,reel
1292,UDP,1755622133.293238,good,reel
93,UDP,1755622133.293466,good,reel
1292,UDP,1755622133.30156,good,reel
96,UDP,1755622133.301934,good,reel
54,TCP,1755622133.302654,good,reel
1414,TCP,1755622133.302686,good,reel
1414,TCP,1755622133.302686,good,reel
1292,UDP,1755622133.305227,good,reel
368,UDP,1755622133.305227,good,reel
986,UDP,1755622133.305227,good,reel
101,UDP,1755622133.305227,good,reel
86,UDP,1755622133.305227,good,reel
1288,UDP,1755622133.305474,good,reel
1237,UDP,1755622133.305474,good,reel
140,UDP,1755622133.305879,good,reel
93,UDP,1755622133.305936,good,reel
97,UDP,1755622133.306036,good,reel
1292,UDP,1755622133.313707,good,reel
1292,UDP,1755622133.313707,good,reel
93,UDP,1755622133.313966,good,reel
1292,UDP,1755622133.314019,good,reel
93,UDP,1755622133.314067,good,reel
1292,UDP,1755622133.317545,good,reel
1292,UDP,1755622133.317695,good,reel
1292,UDP,1755622133.317832,good,reel
1292,UDP,1755622133.318063,good,reel
1292,UDP,1755622133.318063,good,reel
1292,UDP,1755622133.325221,good,reel
1292,UDP,1755622133.325221,good,reel
1292,UDP,1755622133.325221,good,reel
1292,UDP,1755622133.325221,good,reel
93,UDP,1755622133.325522,good,reel
93,UDP,1755622133.325608,good,reel
1292,UDP,1755622133.330997,good,reel
1292,UDP,1755622133.330997,good,reel
1292,UDP,1755622133.330997,good,reel
1292,UDP,1755622133.330997,good,reel
1292,UDP,1755622133.330997,good,reel
1292,UDP,1755622133.330997,good,reel
1292,UDP,1755622133.330997,good,reel
1292,UDP,1755622133.330997,good,reel
1292,UDP,1755622133.331185,good,reel
1292,UDP,1755622133.331185,good,reel
94,UDP,1755622133.33144,good,reel
93,UDP,1755622133.331578,good,reel
94,UDP,1755622133.331642,good,reel
1292,UDP,1755622133.331807,good,reel
1292,UDP,1755622133.331807,good,reel
93,UDP,1755622133.331922,good,reel
1292,UDP,1755622133.334314,good,reel
1292,UDP,1755622133.334314,good,reel
1292,UDP,1755622133.334629,good,reel
1292,UDP,1755622133.33486,good,reel
1292,UDP,1755622133.33486,good,reel
93,UDP,1755622133.335096,good,reel
1292,UDP,1755622133.337725,good,reel
1292,UDP,1755622133.337748,good,reel
1292,UDP,1755622133.337966,good,reel
1292,UDP,1755622133.338207,good,reel
1292,UDP,1755622133.338207,good,reel
95,UDP,1755622133.338321,good,reel
1292,UDP,1755622133.339025,good,reel
93,UDP,1755622133.339132,good,reel
1292,UDP,1755622133.342672,good,reel
1292,UDP,1755622133.342672,good,reel
93,UDP,1755622133.342863,good,reel
54,TCP,1755622133.344262,good,reel
1414,TCP,1755622133.344288,good,reel
1414,TCP,1755622133.344288,good,reel
1292,UDP,1755622133.346924,good,reel
1292,UDP,1755622133.346967,good,reel
1292,UDP,1755622133.347183,good,reel
1292,UDP,1755622133.347408,good,reel
183,UDP,1755622133.347408,good,reel
1292,UDP,1755622133.347408,good,reel
1292,UDP,1755622133.348744,good,reel
1292,UDP,1755622133.348744,good,reel
1292,UDP,1755622133.348744,good,reel
93,UDP,1755622133.34889,good,reel
93,UDP,1755622133.348941,good,reel
1292,UDP,1755622133.351,good,reel
1292,UDP,1755622133.351071,good,reel
93,UDP,1755622133.351168,good,reel
1292,UDP,1755622133.351284,good,reel
96,UDP,1755622133.370651,good,reel
54,TCP,1755622133.372864,good,reel
54,TCP,1755622133.372916,good,reel
1292,UDP,1755622133.373944,good,reel
1292,UDP,1755622133.373944,good,reel
94,UDP,1755622133.374261,good,reel
94,UDP,1755622133.386178,good,reel
96,UDP,1755622133.400877,good,reel
54,TCP,1755622133.408653,good,reel
1414,TCP,1755622133.408711,good,reel
128,UDP,1755622133.41885,good,reel
95,UDP,1755622133.419045,good,reel
1292,UDP,1755622133.423887,good,reel
1292,UDP,1755622133.423887,good,reel
1292,UDP,1755622133.423956,good,reel
1292,UDP,1755622133.424258,good,reel
1292,UDP,1755622133.428616,good,reel
1292,UDP,1755622133.428616,good,reel
1292,UDP,1755622133.428886,good,reel
1292,UDP,1755622133.428886,good,reel
1292,UDP,1755622133.4341,good,reel
1292,UDP,1755622133.4341,good,reel
1292,UDP,1755622133.4341,good,reel
1292,UDP,1755622133.4341,good,reel
95,UDP,1755622133.434303,good,reel
88,UDP,1755622133.435489,good,reel
1292,UDP,1755622133.439653,good,reel
1292,UDP,1755622133.439795,good,reel
1292,UDP,1755622133.440451,good,reel
1292,UDP,1755622133.440451,good,reel
1292,UDP,1755622133.446357,good,reel
117,TCP,1755622133.447722,good,reel
1292,UDP,1755622133.450088,good,reel
1292,UDP,1755622133.450088,good,reel
95,UDP,1755622133.450302,good,reel
1292,UDP,1755622133.450368,good,reel
1292,UDP,1755622133.450368,good,reel
1292,UDP,1755622133.450491,good,reel
1292,UDP,1755622133.45064,good,reel
1292,UDP,1755622133.450874,good,reel
1292,UDP,1755622133.450955,good,reel
100,UDP,1755622133.451038,good,reel
1292,UDP,1755622133.451182,good,reel
1292,UDP,1755622133.454173,good,reel
1292,UDP,1755622133.454193,good,reel
1292,UDP,1755622133.454454,good,reel
100,UDP,1755622133.454547,good,reel
91,UDP,1755622133.456821,good,reel
1288,UDP,1755622133.457029,good,reel
97,UDP,1755622133.457193,good,reel
1292,UDP,1755622133.457414,good,reel
1292,UDP,1755622133.457414,good,reel
639,UDP,1755622133.457414,good,reel
84,UDP,1755622133.457414,good,reel
93,UDP,1755622133.457731,good,reel
93,UDP,1755622133.457776,good,reel
103,TCP,1755622133.479515,good,reel
99,TCP,1755622133.550442,good,reel
86,TCP,1755622133.550474,good,reel
92,UDP,1755622133.605682,good,reel
95,UDP,1755622133.631248,good,reel
95,UDP,1755622133.631248,good,reel
54,TCP,1755622133.631248,good,reel
54,TCP,1755622133.631248,good,reel
1414,TCP,1755622133.631338,good,reel
1414,TCP,1755622133.631338,good,reel
1414,TCP,1755622133.631338,good,reel
1414,TCP,1755622133.631338,good,reel
248,TCP,1755622133.631372,good,reel
1292,UDP,1755622133.633587,good,reel
1292,UDP,1755622133.633587,good,reel
146,UDP,1755622133.636241,good,reel
85,UDP,1755622133.636241,good,reel
54,TCP,1755622133.64376,good,reel
1414,TCP,1755622133.643817,good,reel
1414,TCP,1755622133.643817,good,reel
1372,TCP,1755622133.643817,good,reel
92,UDP,1755622133.652159,good,reel
102,UDP,1755622133.652285,good,reel
96,UDP,1755622133.652338,good,reel
1292,UDP,1755622133.652479,good,reel
97,UDP,1755622133.652692,good,reel
116,UDP,1755622133.663357,good,reel
85,UDP,1755622133.663357,good,reel
248,UDP,1755622133.665168,good,reel
74,TCP,1755622133.682885,good,reel
102,UDP,1755622133.682925,good,reel
54,TCP,1755622133.701047,good,reel
1414,TCP,1755622133.701126,good,reel
74,TCP,1755622133.754875,good,reel
1292,UDP,1755622133.754977,good,reel
97,UDP,1755622133.755171,good,reel
1292,UDP,1755622133.755226,good,reel
1292,UDP,1755622133.755226,good,reel
175,UDP,1755622133.757285,good,reel
96,UDP,1755622133.776521,good,reel
54,TCP,1755622133.799731,good,reel
1414,TCP,1755622133.79977,good,reel
1292,UDP,1755622133.878712,good,reel
1292,UDP,1755622133.878712,good,reel
1292,UDP,1755622133.878901,good,reel
1292,UDP,1755622133.878939,good,reel
1292,UDP,1755622133.883487,good,reel
1292,UDP,1755622133.883487,good,reel
1292,UDP,1755622133.883798,good,reel
1292,UDP,1755622133.883798,good,reel
1292,UDP,1755622133.884003,good,reel
1292,UDP,1755622133.884182,good,reel
1292,UDP,1755622133.884221,good,reel
95,UDP,1755622133.884263,good,reel
1292,UDP,1755622133.884415,good,reel
1292,UDP,1755622133.884537,good,reel
1292,UDP,1755622133.884759,good,reel
54,TCP,1755622133.886589,good,reel
1414,TCP,1755622133.886613,good,reel
96,UDP,1755622133.90206,good,reel
1285,UDP,1755622133.976204,good,reel
1292,UDP,1755622133.976257,good,reel
1255,UDP,1755622133.97627,good,reel
1292,UDP,1755622133.985591,good,reel
1285,UDP,1755622133.985676,good,reel
1292,UDP,1755622133.985692,good,reel
1292,UDP,1755622133.985704,good,reel
1292,UDP,1755622133.985717,good,reel
1084,UDP,1755622133.985732,good,reel
54,TCP,1755622133.999455,good,reel
54,TCP,1755622133.999455,good,reel
1414,TCP,1755622133.999549,good,reel
1414,TCP,1755622133.999549,good,reel
1414,TCP,1755622133.999549,good,reel
1414,TCP,1755622133.999549,good,reel
54,TCP,1755622134.006073,good,reel
1414,TCP,1755622134.006112,good,reel
1414,TCP,1755622134.006112,good,reel
54,TCP,1755622134.007987,good,reel
1292,UDP,1755622134.04851,good,reel
1292,UDP,1755622134.04851,good,reel
1292,UDP,1755622134.048704,good,reel
97,UDP,1755622134.048842,good,reel
97,UDP,1755622134.048994,good,reel
97,UDP,1755622134.049048,good,reel
1292,UDP,1755622134.050581,good,reel
1292,UDP,1755622134.053114,good,reel
97,UDP,1755622134.053234,good,reel
1292,UDP,1755622134.060894,good,reel
1292,UDP,1755622134.060894,good,reel
97,UDP,1755622134.061188,good,reel
1292,UDP,1755622134.06126,good,reel
1292,UDP,1755622134.06126,good,reel
1292,UDP,1755622134.061383,good,reel
97,UDP,1755622134.061404,good,reel
1292,UDP,1755622134.065169,good,reel
1292,UDP,1755622134.065169,good,reel
97,UDP,1755622134.065344,good,reel
1292,UDP,1755622134.071867,good,reel
1292,UDP,1755622134.07194,good,reel
1292,UDP,1755622134.072159,good,reel
1292,UDP,1755622134.072159,good,reel
98,UDP,1755622134.072244,good,reel
98,UDP,1755622134.072317,good,reel
1292,UDP,1755622134.072423,good,reel
98,UDP,1755622134.072525,good,reel
1292,UDP,1755622134.077449,good,reel
104,UDP,1755622134.090116,good,reel
54,TCP,1755622134.090887,good,reel
1414,TCP,1755622134.090932,good,reel
1292,UDP,1755622134.093243,good,reel
1292,UDP,1755622134.095726,good,reel
1292,UDP,1755622134.095726,good,reel
98,UDP,1755622134.095959,good,reel
1292,UDP,1755622134.095973,good,reel
1292,UDP,1755622134.096028,good,reel
1292,UDP,1755622134.09632,good,reel
1292,UDP,1755622134.09632,good,reel
1053,UDP,1755622134.096521,good,reel
98,UDP,1755622134.0966,good,reel
96,UDP,1755622134.121172,good,reel
1292,UDP,1755622134.125369,good,reel
99,UDP,1755622134.125686,good,reel
54,TCP,1755622134.135808,good,reel
1414,TCP,1755622134.135847,good,reel
1414,TCP,1755622134.135847,good,reel
93,UDP,1755622134.13626,good,reel
87,UDP,1755622134.17232,good,reel
54,TCP,1755622134.200437,good,reel
1414,TCP,1755622134.200519,good,reel
1414,TCP,1755622134.200519,good,reel
1292,UDP,1755622134.206287,good,reel
1292,UDP,1755622134.210192,good,reel
1292,UDP,1755622134.210192,good,reel
1292,UDP,1755622134.210379,good,reel
1292,UDP,1755622134.210832,good,reel
1292,UDP,1755622134.214461,good,reel
1292,UDP,1755622134.214521,good,reel
1292,UDP,1755622134.214994,good,reel
1292,UDP,1755622134.214994,good,reel
1292,UDP,1755622134.214994,good,reel
95,UDP,1755622134.215089,good,reel
1292,UDP,1755622134.215352,good,reel
1292,UDP,1755622134.215352,good,reel
1292,UDP,1755622134.221802,good,reel
1292,UDP,1755622134.22194,good,reel
1292,UDP,1755622134.22203,good,reel
1292,UDP,1755622134.222589,good,reel
1292,UDP,1755622134.222589,good,reel
1292,UDP,1755622134.222589,good,reel
1292,UDP,1755622134.222589,good,reel
1292,UDP,1755622134.223019,good,reel
1292,UDP,1755622134.223019,good,reel
95,UDP,1755622134.223237,good,reel
1292,UDP,1755622134.223274,good,reel
1292,UDP,1755622134.223485,good,reel
1292,UDP,1755622134.228393,good,reel
1292,UDP,1755622134.228393,good,reel
1292,UDP,1755622134.228393,good,reel
96,UDP,1755622134.244091,good,reel
54,TCP,1755622134.25376,good,reel
1414,TCP,1755622134.253795,good,reel
1414,TCP,1755622134.253795,good,reel
86,TCP,1755622134.26354,good,reel
89,UDP,1755622134.263859,good,reel
1292,UDP,1755622134.266306,good,reel
86,TCP,1755622134.290762,good,reel
54,TCP,1755622134.290762,good,reel
1414,TCP,1755622134.290824,good,reel
1414,TCP,1755622134.290824,good,reel
95,UDP,1755622134.291405,good,reel
1292,UDP,1755622134.300898,good,reel
1292,UDP,1755622134.300898,good,reel
1292,UDP,1755622134.300898,good,reel
1292,UDP,1755622134.300898,good,reel
1292,UDP,1755622134.300898,good,reel
1292,UDP,1755622134.300898,good,reel
1292,UDP,1755622134.300898,good,reel
1292,UDP,1755622134.300898,good,reel
1292,UDP,1755622134.300898,good,reel
1292,UDP,1755622134.300898,good,reel
1292,UDP,1755622134.300898,good,reel
1292,UDP,1755622134.300898,good,reel
1292,UDP,1755622134.300898,good,reel
1292,UDP,1755622134.300898,good,reel
1292,UDP,1755622134.300898,good,reel
1292,UDP,1755622134.300898,good,reel
1292,UDP,1755622134.300898,good,reel
1292,UDP,1755622134.300898,good,reel
1292,UDP,1755622134.300898,good,reel
1292,UDP,1755622134.300898,good,reel
1292,UDP,1755622134.300898,good,reel
1292,UDP,1755622134.300898,good,reel
1292,UDP,1755622134.300898,good,reel
1292,UDP,1755622134.300898,good,reel
1292,UDP,1755622134.300898,good,reel
1292,UDP,1755622134.300898,good,reel
1292,UDP,1755622134.300898,good,reel
88,UDP,1755622134.300898,good,reel
94,UDP,1755622134.301211,good,reel
95,UDP,1755622134.301303,good,reel
96,UDP,1755622134.32302,good,reel
86,UDP,1755622134.363797,good,reel
86,UNKNOWN,1755622134.365002,good,reel
86,UNKNOWN,1755622134.365053,good,reel
54,TCP,1755622134.376022,good,reel
1414,TCP,1755622134.376058,good,reel
1414,TCP,1755622134.376058,good,reel
90,UDP,1755622134.412532,good,reel
1292,UDP,1755622134.416223,good,reel
1292,UDP,1755622134.416223,good,reel
88,UDP,1755622134.443326,good,reel
96,UDP,1755622134.443669,good,reel
54,TCP,1755622134.447472,good,reel
1414,TCP,1755622134.447504,good,reel
1414,TCP,1755622134.447504,good,reel
88,UDP,1755622134.449027,good,reel
1288,UDP,1755622134.449027,good,reel
1292,UDP,1755622134.449353,good,reel
1292,UDP,1755622134.449353,good,reel
97,UDP,1755622134.449447,good,reel
1292,UDP,1755622134.449586,good,reel
1292,UDP,1755622134.449704,good,reel
93,UDP,1755622134.449727,good,reel
1292,UDP,1755622134.449786,good,reel
93,UDP,1755622134.450081,good,reel
1292,UDP,1755622134.450197,good,reel
1292,UDP,1755622134.450197,good,reel
93,UDP,1755622134.45038,good,reel
1292,UDP,1755622134.45038,good,reel
1292,UDP,1755622134.45038,good,reel
93,UDP,1755622134.45046,good,reel
797,UDP,1755622134.450548,good,reel
85,UDP,1755622134.450548,good,reel
94,UDP,1755622134.450721,good,reel
1292,UDP,1755622134.461953,good,reel
1292,UDP,1755622134.461953,good,reel
96,UDP,1755622134.479867,good,reel
1292,UDP,1755622134.50218,good,reel
1292,UDP,1755622134.50218,good,reel
1292,UDP,1755622134.502325,good,reel
1292,UDP,1755622134.502325,good,reel
96,UDP,1755622134.526796,good,reel
1292,UDP,1755622134.527562,good,reel
1292,UDP,1755622134.527792,good,reel
1292,UDP,1755622134.527941,good,reel
1292,UDP,1755622134.527992,good,reel
1292,UDP,1755622134.528252,good,reel
1292,UDP,1755622134.528294,good,reel
1292,UDP,1755622134.528646,good,reel
1292,UDP,1755622134.528646,good,reel
1292,UDP,1755622134.528922,good,reel
1292,UDP,1755622134.529281,good,reel
95,UDP,1755622134.529396,good,reel
54,TCP,1755622134.530459,good,reel
54,TCP,1755622134.530459,good,reel
1414,TCP,1755622134.530495,good,reel
1414,TCP,1755622134.530495,good,reel
1414,TCP,1755622134.530495,good,reel
95,UDP,1755622134.540596,good,reel
95,UDP,1755622134.557322,good,reel
88,UDP,1755622134.558685,good,reel
88,UDP,1755622134.572651,good,reel
54,TCP,1755622134.596457,good,reel
1414,TCP,1755622134.596504,good,reel
1414,TCP,1755622134.596504,good,reel
151,UDP,1755622134.604888,good,reel
85,UDP,1755622134.617803,good,reel
54,TCP,1755622134.617803,good,reel
1414,TCP,1755622134.617981,good,reel
1414,TCP,1755622134.617981,good,reel
101,UDP,1755622134.618258,good,reel
95,UDP,1755622134.627328,good,reel
95,UDP,1755622134.65096,good,reel
54,TCP,1755622134.672613,good,reel
1414,TCP,1755622134.672718,good,reel
88,UDP,1755622134.731354,good,reel
88,UDP,1755622134.731354,good,reel
88,UDP,1755622134.731354,good,reel
54,TCP,1755622134.732835,good,reel
54,TCP,1755622134.732835,good,reel
1414,TCP,1755622134.732871,good,reel
1414,TCP,1755622134.732871,good,reel
1414,TCP,1755622134.732871,good,reel
88,UDP,1755622134.870513,good,reel
1287,UDP,1755622134.870577,good,reel
1292,UDP,1755622134.870845,good,reel
1292,UDP,1755622134.870845,good,reel
1292,UDP,1755622134.871085,good,reel
1292,UDP,1755622134.871127,good,reel
1292,UDP,1755622134.871653,good,reel
1292,UDP,1755622134.871653,good,reel
1292,UDP,1755622134.871653,good,reel
1292,UDP,1755622134.871809,good,reel
681,UDP,1755622134.871809,good,reel
90,UDP,1755622134.872089,good,reel
101,UDP,1755622134.872146,good,reel
96,UDP,1755622134.884648,good,reel
96,UDP,1755622134.884811,good,reel
96,UDP,1755622134.884909,good,reel
1292,UDP,1755622134.891797,good,reel
1292,UDP,1755622134.891797,good,reel
1292,UDP,1755622134.891797,good,reel
1292,UDP,1755622134.892021,good,reel
96,UDP,1755622134.916716,good,reel
90,UDP,1755622134.949194,good,reel
1292,UDP,1755622134.974435,good,reel
1292,UDP,1755622134.974435,good,reel
1292,UDP,1755622134.974435,good,reel
1292,UDP,1755622134.975167,good,reel
1292,UDP,1755622134.980493,good,reel
1292,UDP,1755622134.980493,good,reel
1292,UDP,1755622134.980493,good,reel
1292,UDP,1755622134.980493,good,reel
1292,UDP,1755622134.981118,good,reel
1292,UDP,1755622134.981118,good,reel
95,UDP,1755622134.981273,good,reel
1292,UDP,1755622135.014482,good,reel
1292,UDP,1755622135.014482,good,reel
1292,UDP,1755622135.014482,good,reel
1292,UDP,1755622135.014482,good,reel
54,TCP,1755622135.014482,good,reel
1414,TCP,1755622135.014728,good,reel
1414,TCP,1755622135.014728,good,reel
1292,UDP,1755622135.026823,good,reel
1292,UDP,1755622135.028704,good,reel
1292,UDP,1755622135.028704,good,reel
1292,UDP,1755622135.028704,good,reel
95,UDP,1755622135.029133,good,reel
1292,UDP,1755622135.029184,good,reel
1292,UDP,1755622135.029184,good,reel
1292,UDP,1755622135.029184,good,reel
1292,UDP,1755622135.029375,good,reel
1292,UDP,1755622135.029503,good,reel
1292,UDP,1755622135.02963,good,reel
1292,UDP,1755622135.029788,good,reel
1292,UDP,1755622135.029921,good,reel
54,TCP,1755622135.042047,good,reel
1414,TCP,1755622135.042107,good,reel
1414,TCP,1755622135.042107,good,reel
96,UDP,1755622135.05456,good,reel
54,TCP,1755622135.100485,good,reel
1414,TCP,1755622135.100535,good,reel
1414,TCP,1755622135.100535,good,reel
1292,UDP,1755622135.103683,good,reel
1292,UDP,1755622135.108032,good,reel
1292,UDP,1755622135.108032,good,reel
1292,UDP,1755622135.108032,good,reel
1292,UDP,1755622135.113426,good,reel
1292,UDP,1755622135.113426,good,reel
1292,UDP,1755622135.113426,good,reel
1292,UDP,1755622135.113426,good,reel
1292,UDP,1755622135.131328,good,reel
1292,UDP,1755622135.131328,good,reel
1292,UDP,1755622135.131328,good,reel
1292,UDP,1755622135.131328,good,reel
95,UDP,1755622135.131554,good,reel
1292,UDP,1755622135.131854,good,reel
1292,UDP,1755622135.131854,good,reel
1292,UDP,1755622135.131854,good,reel
1292,UDP,1755622135.131907,good,reel
1292,UDP,1755622135.132017,good,reel
1292,UDP,1755622135.132302,good,reel
1292,UDP,1755622135.132462,good,reel
95,UDP,1755622135.132562,good,reel
1292,UDP,1755622135.132753,good,reel
1292,UDP,1755622135.136848,good,reel
1292,UDP,1755622135.136848,good,reel
1292,UDP,1755622135.136848,good,reel
1292,UDP,1755622135.136848,good,reel
1292,UDP,1755622135.136848,good,reel
1292,UDP,1755622135.136848,good,reel
1292,UDP,1755622135.137609,good,reel
1292,UDP,1755622135.137609,good,reel
1292,UDP,1755622135.14671,good,reel
1292,UDP,1755622135.14671,good,reel
95,UDP,1755622135.146991,good,reel
54,TCP,1755622135.149786,good,reel
1414,TCP,1755622135.149828,good,reel
1414,TCP,1755622135.149828,good,reel
1414,TCP,1755622135.149828,good,reel
55,TCP,1755622135.163326,good,reel
97,UDP,1755622135.163465,good,reel
54,TCP,1755622135.209838,good,reel
1414,TCP,1755622135.209893,good,reel
1414,TCP,1755622135.209893,good,reel
1292,UDP,1755622135.212406,good,reel
1292,UDP,1755622135.212406,good,reel
1292,UDP,1755622135.212629,good,reel
1292,UDP,1755622135.212629,good,reel
1292,UDP,1755622135.224098,good,reel
1292,UDP,1755622135.224098,good,reel
1292,UDP,1755622135.224098,good,reel
1292,UDP,1755622135.224098,good,reel
1292,UDP,1755622135.224098,good,reel
1292,UDP,1755622135.224098,good,reel
1292,UDP,1755622135.224098,good,reel
1292,UDP,1755622135.224098,good,reel
95,UDP,1755622135.225036,good,reel
1292,UDP,1755622135.230353,good,reel
1292,UDP,1755622135.233086,good,reel
1292,UDP,1755622135.233199,good,reel
1292,UDP,1755622135.233376,good,reel
54,TCP,1755622135.235577,good,reel
1414,TCP,1755622135.235631,good,reel
96,UDP,1755622135.240329,good,reel
86,UDP,1755622135.244608,good,reel
54,TCP,1755622135.268095,good,reel
1414,TCP,1755622135.268136,good,reel
1414,TCP,1755622135.268136,good,reel
54,TCP,1755622135.323614,good,reel
1414,TCP,1755622135.323667,good,reel
1414,TCP,1755622135.323667,good,reel
54,TCP,1755622135.36291,good,reel
1414,TCP,1755622135.362965,good,reel
1414,TCP,1755622135.362965,good,reel
54,TCP,1755622135.408966,good,reel
1414,TCP,1755622135.409032,good,reel
1414,TCP,1755622135.409032,good,reel
88,UDP,1755622135.48913,good,reel
54,TCP,1755622135.490664,good,reel
1414,TCP,1755622135.490821,good,reel
1414,TCP,1755622135.490821,good,reel
54,TCP,1755622135.560368,good,reel
1414,TCP,1755622135.560447,good,reel
1292,UDP,1755622135.566449,good,reel
157,UDP,1755622135.569942,good,reel
145,UDP,1755622135.569942,good,reel
186,UDP,1755622135.569942,good,reel
1292,UDP,1755622135.569942,good,reel
1292,UDP,1755622135.569942,good,reel
1292,UDP,1755622135.569942,good,reel
1292,UDP,1755622135.571929,good,reel
1292,UDP,1755622135.572094,good,reel
88,UDP,1755622135.573218,good,reel
1292,UDP,1755622135.576372,good,reel
1292,UDP,1755622135.576372,good,reel
1292,UDP,1755622135.576372,good,reel
