packet_size,protocol,duration,network,label
1287,UDP,1755622509.417963,good,non-reel
1292,UDP,1755622509.417963,good,non-reel
1203,UDP,1755622509.417963,good,non-reel
88,UDP,1755622509.417963,good,non-reel
1287,UDP,1755622509.417963,good,non-reel
260,UDP,1755622509.417963,good,non-reel
656,UDP,1755622509.420109,good,non-reel
128,UDP,1755622509.420109,good,non-reel
83,UDP,1755622509.420109,good,non-reel
83,UDP,1755622509.420109,good,non-reel
100,UDP,1755622509.420848,good,non-reel
95,UDP,1755622509.420929,good,non-reel
98,UDP,1755622509.421657,good,non-reel
98,UDP,1755622509.421892,good,non-reel
98,UDP,1755622509.422012,good,non-reel
128,UDP,1755622509.422635,good,non-reel
111,UDP,1755622509.422969,good,non-reel
83,UDP,1755622509.427952,good,non-reel
105,UDP,1755622509.428287,good,non-reel
54,TCP,1755622509.44297,good,non-reel
1414,TCP,1755622509.443169,good,non-reel
1414,TCP,1755622509.443169,good,non-reel
96,UDP,1755622509.463713,good,non-reel
1292,UDP,1755622509.465171,good,non-reel
1292,UDP,1755622509.465247,good,non-reel
251,UDP,1755622509.532549,good,non-reel
249,UDP,1755622509.53274,good,non-reel
263,UDP,1755622509.533571,good,non-reel
1287,UDP,1755622509.53928,good,non-reel
1292,UDP,1755622509.539383,good,non-reel
1292,UDP,1755622509.539525,good,non-reel
96,UDP,1755622509.539569,good,non-reel
1292,UDP,1755622509.539605,good,non-reel
1292,UDP,1755622509.539794,good,non-reel
1292,UDP,1755622509.539866,good,non-reel
1292,UDP,1755622509.540094,good,non-reel
1198,UDP,1755622509.540254,good,non-reel
89,UDP,1755622509.543352,good,non-reel
54,TCP,1755622509.543638,good,non-reel
208,UDP,1755622509.543638,good,non-reel
54,TCP,1755622509.543638,good,non-reel
54,TCP,1755622509.543638,good,non-reel
54,TCP,1755622509.543638,good,non-reel
54,TCP,1755622509.543638,good,non-reel
54,TCP,1755622509.543638,good,non-reel
54,TCP,1755622509.543638,good,non-reel
54,TCP,1755622509.543638,good,non-reel
1414,TCP,1755622509.54369,good,non-reel
1414,TCP,1755622509.54369,good,non-reel
1414,TCP,1755622509.54369,good,non-reel
1414,TCP,1755622509.54369,good,non-reel
1414,TCP,1755622509.54369,good,non-reel
1414,TCP,1755622509.54369,good,non-reel
1414,TCP,1755622509.54369,good,non-reel
1414,TCP,1755622509.54369,good,non-reel
1414,TCP,1755622509.54369,good,non-reel
1414,TCP,1755622509.54369,good,non-reel
1414,TCP,1755622509.54369,good,non-reel
1414,TCP,1755622509.54369,good,non-reel
1414,TCP,1755622509.54369,good,non-reel
1414,TCP,1755622509.54369,good,non-reel
1414,TCP,1755622509.54369,good,non-reel
1414,TCP,1755622509.54369,good,non-reel
1414,TCP,1755622509.54369,good,non-reel
1414,TCP,1755622509.54369,good,non-reel
1414,TCP,1755622509.54369,good,non-reel
1414,TCP,1755622509.54369,good,non-reel
54,TCP,1755622509.554529,good,non-reel
54,TCP,1755622509.554529,good,non-reel
1414,TCP,1755622509.554604,good,non-reel
1414,TCP,1755622509.554604,good,non-reel
1414,TCP,1755622509.554604,good,non-reel
1414,TCP,1755622509.554604,good,non-reel
97,UDP,1755622509.557929,good,non-reel
54,TCP,1755622509.565046,good,non-reel
1414,TCP,1755622509.56521,good,non-reel
1414,TCP,1755622509.56521,good,non-reel
54,TCP,1755622509.574029,good,non-reel
54,TCP,1755622509.574029,good,non-reel
54,TCP,1755622509.574029,good,non-reel
54,TCP,1755622509.574029,good,non-reel
1414,TCP,1755622509.574113,good,non-reel
1414,TCP,1755622509.574113,good,non-reel
1414,TCP,1755622509.574113,good,non-reel
1414,TCP,1755622509.574113,good,non-reel
1414,TCP,1755622509.574113,good,non-reel
1414,TCP,1755622509.574113,good,non-reel
1414,TCP,1755622509.574113,good,non-reel
1414,TCP,1755622509.574113,good,non-reel
1414,TCP,1755622509.574113,good,non-reel
54,TCP,1755622509.580817,good,non-reel
1414,TCP,1755622509.580899,good,non-reel
1414,TCP,1755622509.580899,good,non-reel
54,TCP,1755622509.605917,good,non-reel
54,TCP,1755622509.605917,good,non-reel
54,TCP,1755622509.605917,good,non-reel
54,TCP,1755622509.605917,good,non-reel
1414,TCP,1755622509.605972,good,non-reel
1414,TCP,1755622509.605972,good,non-reel
1414,TCP,1755622509.605972,good,non-reel
1414,TCP,1755622509.605972,good,non-reel
1414,TCP,1755622509.605972,good,non-reel
1414,TCP,1755622509.605972,good,non-reel
1414,TCP,1755622509.605972,good,non-reel
1414,TCP,1755622509.605972,good,non-reel
1414,TCP,1755622509.605972,good,non-reel
102,UDP,1755622509.615207,good,non-reel
66,TCP,1755622509.625724,good,non-reel
66,TCP,1755622509.625724,good,non-reel
1414,TCP,1755622509.625831,good,non-reel
1414,TCP,1755622509.625831,good,non-reel
1414,TCP,1755622509.633008,good,non-reel
1414,TCP,1755622509.633008,good,non-reel
54,TCP,1755622509.633084,good,non-reel
1414,TCP,1755622509.633162,good,non-reel
54,TCP,1755622509.633174,good,non-reel
1414,TCP,1755622509.633243,good,non-reel
54,TCP,1755622509.633251,good,non-reel
977,TCP,1755622509.63335,good,non-reel
54,TCP,1755622509.63336,good,non-reel
134,TCP,1755622509.634758,good,non-reel
507,TCP,1755622509.634867,good,non-reel
1414,TCP,1755622509.634989,good,non-reel
1414,TCP,1755622509.634989,good,non-reel
1414,TCP,1755622509.634989,good,non-reel
654,TCP,1755622509.634989,good,non-reel
54,TCP,1755622509.640567,good,non-reel
1414,TCP,1755622509.640616,good,non-reel
1414,TCP,1755622509.640616,good,non-reel
1414,TCP,1755622509.640616,good,non-reel
1414,TCP,1755622509.640616,good,non-reel
1414,TCP,1755622509.640616,good,non-reel
93,UDP,1755622509.641798,good,non-reel
54,TCP,1755622509.645861,good,non-reel
54,TCP,1755622509.645861,good,non-reel
1414,TCP,1755622509.645931,good,non-reel
1414,TCP,1755622509.645931,good,non-reel
1414,TCP,1755622509.645931,good,non-reel
95,UDP,1755622509.647633,good,non-reel
1292,UDP,1755622509.648668,good,non-reel
1292,UDP,1755622509.648668,good,non-reel
1292,UDP,1755622509.648882,good,non-reel
101,UDP,1755622509.648951,good,non-reel
1292,UDP,1755622509.649084,good,non-reel
1253,UDP,1755622509.649084,good,non-reel
101,UDP,1755622509.649361,good,non-reel
95,UDP,1755622509.649419,good,non-reel
145,UDP,1755622509.650912,good,non-reel
134,UDP,1755622509.651279,good,non-reel
54,TCP,1755622509.656447,good,non-reel
1414,TCP,1755622509.656527,good,non-reel
1414,TCP,1755622509.656527,good,non-reel
1414,TCP,1755622509.656527,good,non-reel
1414,TCP,1755622509.656527,good,non-reel
94,UDP,1755622509.661859,good,non-reel
54,TCP,1755622509.662281,good,non-reel
1414,TCP,1755622509.662353,good,non-reel
54,TCP,1755622509.675304,good,non-reel
1414,TCP,1755622509.67534,good,non-reel
1414,TCP,1755622509.67534,good,non-reel
1414,TCP,1755622509.67534,good,non-reel
1414,TCP,1755622509.67534,good,non-reel
95,UDP,1755622509.681832,good,non-reel
94,UDP,1755622509.681964,good,non-reel
113,UDP,1755622509.685886,good,non-reel
85,UDP,1755622509.688549,good,non-reel
54,TCP,1755622509.695427,good,non-reel
1414,TCP,1755622509.695479,good,non-reel
1414,TCP,1755622509.695479,good,non-reel
103,UDP,1755622509.697548,good,non-reel
66,TCP,1755622509.703433,good,non-reel
66,TCP,1755622509.703433,good,non-reel
66,TCP,1755622509.703433,good,non-reel
1414,TCP,1755622509.703479,good,non-reel
1414,TCP,1755622509.703506,good,non-reel
66,TCP,1755622509.705766,good,non-reel
66,TCP,1755622509.705766,good,non-reel
66,TCP,1755622509.705766,good,non-reel
1414,TCP,1755622509.70582,good,non-reel
74,TCP,1755622509.711308,good,non-reel
593,UDP,1755622509.731562,good,non-reel
178,UDP,1755622509.731562,good,non-reel
66,TCP,1755622509.731562,good,non-reel
74,TCP,1755622509.731562,good,non-reel
74,TCP,1755622509.731562,good,non-reel
74,TCP,1755622509.731562,good,non-reel
1414,TCP,1755622509.731699,good,non-reel
1414,TCP,1755622509.731699,good,non-reel
93,UDP,1755622509.73191,good,non-reel
54,TCP,1755622509.738401,good,non-reel
66,TCP,1755622509.738401,good,non-reel
155,UDP,1755622509.738401,good,non-reel
1414,TCP,1755622509.738451,good,non-reel
1414,TCP,1755622509.738451,good,non-reel
1414,TCP,1755622509.738451,good,non-reel
1414,TCP,1755622509.738451,good,non-reel
1414,TCP,1755622509.738451,good,non-reel
1414,TCP,1755622509.738451,good,non-reel
1414,TCP,1755622509.738451,good,non-reel
1414,TCP,1755622509.738451,good,non-reel
1414,TCP,1755622509.738451,good,non-reel
1414,TCP,1755622509.738451,good,non-reel
1414,TCP,1755622509.738451,good,non-reel
54,TCP,1755622509.742277,good,non-reel
155,UDP,1755622509.742277,good,non-reel
66,TCP,1755622509.742277,good,non-reel
114,UDP,1755622509.742277,good,non-reel
1414,TCP,1755622509.74231,good,non-reel
74,TCP,1755622509.74265,good,non-reel
74,TCP,1755622509.74274,good,non-reel
66,TCP,1755622509.743093,good,non-reel
92,UDP,1755622509.74349,good,non-reel
88,UDP,1755622509.748173,good,non-reel
66,TCP,1755622509.748173,good,non-reel
54,TCP,1755622509.765632,good,non-reel
1414,TCP,1755622509.765698,good,non-reel
1414,TCP,1755622509.765698,good,non-reel
94,UDP,1755622509.775878,good,non-reel
88,UDP,1755622509.78922,good,non-reel
173,UDP,1755622509.855739,good,non-reel
1288,UDP,1755622509.855739,good,non-reel
1292,UDP,1755622509.855943,good,non-reel
99,UDP,1755622509.856026,good,non-reel
1292,UDP,1755622509.856038,good,non-reel
94,UDP,1755622509.85608,good,non-reel
1292,UDP,1755622509.856177,good,non-reel
1292,UDP,1755622509.856283,good,non-reel
94,UDP,1755622509.856357,good,non-reel
1292,UDP,1755622509.856444,good,non-reel
1292,UDP,1755622509.856649,good,non-reel
94,UDP,1755622509.85674,good,non-reel
1292,UDP,1755622509.856844,good,non-reel
1292,UDP,1755622509.857294,good,non-reel
1292,UDP,1755622509.857294,good,non-reel
1292,UDP,1755622509.857294,good,non-reel
1292,UDP,1755622509.857436,good,non-reel
1292,UDP,1755622509.857603,good,non-reel
1292,UDP,1755622509.857772,good,non-reel
1292,UDP,1755622509.857917,good,non-reel
1292,UDP,1755622509.858047,good,non-reel
1292,UDP,1755622509.858197,good,non-reel
94,UDP,1755622509.858257,good,non-reel
1292,UDP,1755622509.858358,good,non-reel
1292,UDP,1755622509.858513,good,non-reel
1292,UDP,1755622509.858771,good,non-reel
1292,UDP,1755622509.858807,good,non-reel
1292,UDP,1755622509.859008,good,non-reel
1292,UDP,1755622509.859476,good,non-reel
1292,UDP,1755622509.859476,good,non-reel
1292,UDP,1755622509.859476,good,non-reel
1292,UDP,1755622509.859711,good,non-reel
1292,UDP,1755622509.859853,good,non-reel
94,UDP,1755622509.859932,good,non-reel
1292,UDP,1755622509.859994,good,non-reel
1292,UDP,1755622509.860144,good,non-reel
1292,UDP,1755622509.860301,good,non-reel
1292,UDP,1755622509.860443,good,non-reel
1292,UDP,1755622509.860607,good,non-reel
1292,UDP,1755622509.860789,good,non-reel
1292,UDP,1755622509.860883,good,non-reel
1292,UDP,1755622509.861368,good,non-reel
1292,UDP,1755622509.861368,good,non-reel
1292,UDP,1755622509.861368,good,non-reel
98,UDP,1755622509.861693,good,non-reel
1292,UDP,1755622509.861697,good,non-reel
1292,UDP,1755622509.861896,good,non-reel
1292,UDP,1755622509.861896,good,non-reel
1292,UDP,1755622509.862079,good,non-reel
1292,UDP,1755622509.862209,good,non-reel
1292,UDP,1755622509.862359,good,non-reel
1292,UDP,1755622509.862572,good,non-reel
1292,UDP,1755622509.862659,good,non-reel
1292,UDP,1755622509.86279,good,non-reel
1292,UDP,1755622509.86299,good,non-reel
94,UDP,1755622509.863095,good,non-reel
1292,UDP,1755622509.863221,good,non-reel
1292,UDP,1755622509.863256,good,non-reel
1292,UDP,1755622509.863405,good,non-reel
127,UDP,1755622509.864522,good,non-reel
95,UDP,1755622509.864733,good,non-reel
54,TCP,1755622509.866431,good,non-reel
54,TCP,1755622509.866431,good,non-reel
54,TCP,1755622509.866431,good,non-reel
54,TCP,1755622509.866431,good,non-reel
66,TCP,1755622509.866431,good,non-reel
1414,TCP,1755622509.866633,good,non-reel
1414,TCP,1755622509.866633,good,non-reel
1414,TCP,1755622509.866633,good,non-reel
1414,TCP,1755622509.866633,good,non-reel
1414,TCP,1755622509.866633,good,non-reel
1414,TCP,1755622509.866633,good,non-reel
1414,TCP,1755622509.866633,good,non-reel
1414,TCP,1755622509.866633,good,non-reel
1414,TCP,1755622509.866633,good,non-reel
54,TCP,1755622509.866703,good,non-reel
1292,UDP,1755622509.866761,good,non-reel
1292,UDP,1755622509.866761,good,non-reel
1292,UDP,1755622509.866898,good,non-reel
1414,TCP,1755622509.867002,good,non-reel
454,TCP,1755622509.867002,good,non-reel
1292,UDP,1755622509.86719,good,non-reel
1292,UDP,1755622509.867338,good,non-reel
1285,UDP,1755622509.870873,good,non-reel
1292,UDP,1755622509.870923,good,non-reel
1292,UDP,1755622509.870935,good,non-reel
1292,UDP,1755622509.870946,good,non-reel
1244,UDP,1755622509.870966,good,non-reel
1292,UDP,1755622509.872538,good,non-reel
1292,UDP,1755622509.872538,good,non-reel
94,UDP,1755622509.872888,good,non-reel
54,TCP,1755622509.87545,good,non-reel
66,TCP,1755622509.87545,good,non-reel
66,TCP,1755622509.87545,good,non-reel
1414,TCP,1755622509.875491,good,non-reel
1414,TCP,1755622509.875508,good,non-reel
1292,UDP,1755622509.877098,good,non-reel
1292,UDP,1755622509.877475,good,non-reel
66,TCP,1755622509.879627,good,non-reel
66,TCP,1755622509.879627,good,non-reel
66,TCP,1755622509.879627,good,non-reel
1292,UDP,1755622509.881189,good,non-reel
1292,UDP,1755622509.881259,good,non-reel
66,TCP,1755622509.882811,good,non-reel
1292,UDP,1755622509.884034,good,non-reel
1292,UDP,1755622509.884034,good,non-reel
66,TCP,1755622509.887027,good,non-reel
1414,TCP,1755622509.887143,good,non-reel
66,TCP,1755622509.888525,good,non-reel
1414,TCP,1755622509.88857,good,non-reel
758,UDP,1755622509.889435,good,non-reel
66,TCP,1755622509.891477,good,non-reel
66,TCP,1755622509.891477,good,non-reel
1414,TCP,1755622509.891535,good,non-reel
66,TCP,1755622509.897701,good,non-reel
1414,TCP,1755622509.897785,good,non-reel
66,TCP,1755622509.900782,good,non-reel
66,TCP,1755622509.901987,good,non-reel
1414,TCP,1755622509.902011,good,non-reel
66,TCP,1755622509.905135,good,non-reel
66,TCP,1755622509.905135,good,non-reel
66,TCP,1755622509.907225,good,non-reel
1414,TCP,1755622509.907257,good,non-reel
54,TCP,1755622509.915792,good,non-reel
96,UDP,1755622509.915854,good,non-reel
1414,TCP,1755622509.915927,good,non-reel
1414,TCP,1755622509.915927,good,non-reel
1414,TCP,1755622509.915927,good,non-reel
1414,TCP,1755622509.915927,good,non-reel
1414,TCP,1755622509.915927,good,non-reel
1414,TCP,1755622509.915927,good,non-reel
1414,TCP,1755622509.915927,good,non-reel
1414,TCP,1755622509.915927,good,non-reel
1414,TCP,1755622509.915927,good,non-reel
1414,TCP,1755622509.915927,good,non-reel
1414,TCP,1755622509.915927,good,non-reel
1414,TCP,1755622509.915927,good,non-reel
1414,TCP,1755622509.915927,good,non-reel
54,TCP,1755622509.918466,good,non-reel
1414,TCP,1755622509.918488,good,non-reel
1414,TCP,1755622509.918488,good,non-reel
633,TCP,1755622509.918488,good,non-reel
54,TCP,1755622509.923173,good,non-reel
1414,TCP,1755622509.923286,good,non-reel
1414,TCP,1755622509.923286,good,non-reel
54,TCP,1755622509.932664,good,non-reel
1414,TCP,1755622509.932705,good,non-reel
1414,TCP,1755622509.932705,good,non-reel
54,TCP,1755622509.936564,good,non-reel
54,TCP,1755622509.936564,good,non-reel
1414,TCP,1755622509.936634,good,non-reel
1414,TCP,1755622509.936634,good,non-reel
1414,TCP,1755622509.936634,good,non-reel
1414,TCP,1755622509.936634,good,non-reel
54,TCP,1755622509.940321,good,non-reel
1414,TCP,1755622509.940361,good,non-reel
1414,TCP,1755622509.940361,good,non-reel
54,TCP,1755622509.946696,good,non-reel
1414,TCP,1755622509.946746,good,non-reel
1414,TCP,1755622509.946746,good,non-reel
1414,TCP,1755622509.946746,good,non-reel
1414,TCP,1755622509.946746,good,non-reel
54,TCP,1755622509.95009,good,non-reel
1414,TCP,1755622509.950186,good,non-reel
1414,TCP,1755622509.950186,good,non-reel
134,UDP,1755622509.962103,good,non-reel
54,TCP,1755622509.962856,good,non-reel
1414,TCP,1755622509.962953,good,non-reel
1414,TCP,1755622509.962953,good,non-reel
1414,TCP,1755622509.962953,good,non-reel
54,TCP,1755622509.966688,good,non-reel
1414,TCP,1755622509.966898,good,non-reel
1414,TCP,1755622509.966898,good,non-reel
54,TCP,1755622509.967917,good,non-reel
1414,TCP,1755622509.967969,good,non-reel
1414,TCP,1755622509.967969,good,non-reel
66,TCP,1755622509.97137,good,non-reel
66,TCP,1755622509.97137,good,non-reel
66,TCP,1755622509.97137,good,non-reel
66,TCP,1755622509.97137,good,non-reel
54,TCP,1755622509.97137,good,non-reel
1414,TCP,1755622509.97146,good,non-reel
1414,TCP,1755622509.971499,good,non-reel
1414,TCP,1755622509.971529,good,non-reel
1414,TCP,1755622509.971529,good,non-reel
1414,TCP,1755622509.971529,good,non-reel
1414,TCP,1755622509.971529,good,non-reel
1414,TCP,1755622509.971529,good,non-reel
1414,TCP,1755622509.971529,good,non-reel
54,TCP,1755622509.986907,good,non-reel
54,TCP,1755622509.986907,good,non-reel
54,TCP,1755622509.986907,good,non-reel
1414,TCP,1755622509.986962,good,non-reel
1414,TCP,1755622509.986962,good,non-reel
1414,TCP,1755622509.986962,good,non-reel
1414,TCP,1755622509.986962,good,non-reel
1414,TCP,1755622509.986962,good,non-reel
1414,TCP,1755622509.986962,good,non-reel
54,TCP,1755622509.997788,good,non-reel
1414,TCP,1755622509.997857,good,non-reel
1414,TCP,1755622509.997857,good,non-reel
1414,TCP,1755622509.997857,good,non-reel
54,TCP,1755622510.007243,good,non-reel
54,TCP,1755622510.007243,good,non-reel
1414,TCP,1755622510.007394,good,non-reel
1414,TCP,1755622510.007394,good,non-reel
1414,TCP,1755622510.007394,good,non-reel
1414,TCP,1755622510.007394,good,non-reel
1414,TCP,1755622510.007394,good,non-reel
1414,TCP,1755622510.007394,good,non-reel
1414,TCP,1755622510.007394,good,non-reel
1414,TCP,1755622510.007394,good,non-reel
475,TCP,1755622510.007394,good,non-reel
54,TCP,1755622510.010644,good,non-reel
1414,TCP,1755622510.010768,good,non-reel
1414,TCP,1755622510.010768,good,non-reel
54,TCP,1755622510.016789,good,non-reel
1414,TCP,1755622510.016831,good,non-reel
1414,TCP,1755622510.016831,good,non-reel
54,TCP,1755622510.05581,good,non-reel
88,UDP,1755622510.05581,good,non-reel
1414,TCP,1755622510.055861,good,non-reel
1414,TCP,1755622510.055861,good,non-reel
54,TCP,1755622510.061294,good,non-reel
1414,TCP,1755622510.061426,good,non-reel
1414,TCP,1755622510.061426,good,non-reel
54,TCP,1755622510.071414,good,non-reel
1414,TCP,1755622510.071624,good,non-reel
1414,TCP,1755622510.071624,good,non-reel
1292,UDP,1755622510.07427,good,non-reel
97,UDP,1755622510.074911,good,non-reel
54,TCP,1755622510.081249,good,non-reel
1414,TCP,1755622510.081317,good,non-reel
1414,TCP,1755622510.081317,good,non-reel
54,TCP,1755622510.09576,good,non-reel
1414,TCP,1755622510.095848,good,non-reel
1414,TCP,1755622510.095848,good,non-reel
1414,TCP,1755622510.095848,good,non-reel
74,TCP,1755622510.102398,good,non-reel
74,TCP,1755622510.104191,good,non-reel
54,TCP,1755622510.110988,good,non-reel
1414,TCP,1755622510.111046,good,non-reel
1414,TCP,1755622510.111046,good,non-reel
1414,TCP,1755622510.111046,good,non-reel
54,TCP,1755622510.115093,good,non-reel
1414,TCP,1755622510.115161,good,non-reel
1414,TCP,1755622510.117062,good,non-reel
87,UDP,1755622510.138443,good,non-reel
95,UDP,1755622510.138443,good,non-reel
54,TCP,1755622510.139313,good,non-reel
1414,TCP,1755622510.139349,good,non-reel
1414,TCP,1755622510.139349,good,non-reel
88,UDP,1755622510.143476,good,non-reel
95,UDP,1755622510.148229,good,non-reel
54,TCP,1755622510.164657,good,non-reel
54,TCP,1755622510.164657,good,non-reel
66,TCP,1755622510.164657,good,non-reel
1414,TCP,1755622510.16478,good,non-reel
1414,TCP,1755622510.16478,good,non-reel
1414,TCP,1755622510.16478,good,non-reel
1414,TCP,1755622510.16478,good,non-reel
54,TCP,1755622510.170318,good,non-reel
1414,TCP,1755622510.170379,good,non-reel
1414,TCP,1755622510.170379,good,non-reel
54,TCP,1755622510.174913,good,non-reel
1414,TCP,1755622510.17495,good,non-reel
1414,TCP,1755622510.17495,good,non-reel
1414,TCP,1755622510.17495,good,non-reel
1287,UDP,1755622510.23108,good,non-reel
1292,UDP,1755622510.23108,good,non-reel
1292,UDP,1755622510.23108,good,non-reel
1292,UDP,1755622510.23108,good,non-reel
1292,UDP,1755622510.23108,good,non-reel
1292,UDP,1755622510.23108,good,non-reel
1292,UDP,1755622510.23108,good,non-reel
1292,UDP,1755622510.23108,good,non-reel
313,UDP,1755622510.23108,good,non-reel
162,UDP,1755622510.23108,good,non-reel
101,UDP,1755622510.23173,good,non-reel
54,TCP,1755622510.24656,good,non-reel
54,TCP,1755622510.24656,good,non-reel
54,TCP,1755622510.24656,good,non-reel
54,TCP,1755622510.24656,good,non-reel
157,TCP,1755622510.24656,good,non-reel
101,TCP,1755622510.24656,good,non-reel
54,TCP,1755622510.24656,good,non-reel
54,TCP,1755622510.24656,good,non-reel
500,TCP,1755622510.24656,good,non-reel
54,TCP,1755622510.24656,good,non-reel
54,TCP,1755622510.24656,good,non-reel
1414,TCP,1755622510.246742,good,non-reel
1414,TCP,1755622510.246742,good,non-reel
1414,TCP,1755622510.246742,good,non-reel
1414,TCP,1755622510.246742,good,non-reel
1414,TCP,1755622510.246742,good,non-reel
1414,TCP,1755622510.246742,good,non-reel
1414,TCP,1755622510.246742,good,non-reel
1414,TCP,1755622510.246742,good,non-reel
1414,TCP,1755622510.246742,good,non-reel
1414,TCP,1755622510.246742,good,non-reel
54,TCP,1755622510.246831,good,non-reel
1414,TCP,1755622510.251896,good,non-reel
1414,TCP,1755622510.254705,good,non-reel
1414,TCP,1755622510.254705,good,non-reel
54,TCP,1755622510.254915,good,non-reel
701,TCP,1755622510.25507,good,non-reel
54,TCP,1755622510.25507,good,non-reel
54,TCP,1755622510.255136,good,non-reel
113,UDP,1755622510.256009,good,non-reel
113,UDP,1755622510.256272,good,non-reel
113,UDP,1755622510.256504,good,non-reel
1414,TCP,1755622510.256918,good,non-reel
1414,TCP,1755622510.256918,good,non-reel
1414,TCP,1755622510.256918,good,non-reel
118,TCP,1755622510.258368,good,non-reel
146,TCP,1755622510.258702,good,non-reel
276,TCP,1755622510.258898,good,non-reel
609,TCP,1755622510.258941,good,non-reel
54,TCP,1755622510.260749,good,non-reel
1414,TCP,1755622510.260805,good,non-reel
1414,TCP,1755622510.260805,good,non-reel
66,TCP,1755622510.266209,good,non-reel
66,TCP,1755622510.266209,good,non-reel
66,TCP,1755622510.266209,good,non-reel
1414,TCP,1755622510.266316,good,non-reel
1414,TCP,1755622510.266342,good,non-reel
66,TCP,1755622510.27041,good,non-reel
66,TCP,1755622510.277644,good,non-reel
66,TCP,1755622510.280528,good,non-reel
54,TCP,1755622510.280528,good,non-reel
1414,TCP,1755622510.280573,good,non-reel
1414,TCP,1755622510.280573,good,non-reel
1414,TCP,1755622510.280573,good,non-reel
1414,TCP,1755622510.280573,good,non-reel
1414,TCP,1755622510.280573,good,non-reel
1414,TCP,1755622510.280573,good,non-reel
1414,TCP,1755622510.280573,good,non-reel
1414,TCP,1755622510.280573,good,non-reel
1414,TCP,1755622510.280573,good,non-reel
1414,TCP,1755622510.280573,good,non-reel
54,TCP,1755622510.292268,good,non-reel
1414,TCP,1755622510.29247,good,non-reel
1414,TCP,1755622510.29247,good,non-reel
54,TCP,1755622510.296606,good,non-reel
1414,TCP,1755622510.296678,good,non-reel
1414,TCP,1755622510.296678,good,non-reel
54,TCP,1755622510.297577,good,non-reel
1414,TCP,1755622510.297587,good,non-reel
1414,TCP,1755622510.297587,good,non-reel
54,TCP,1755622510.300582,good,non-reel
1414,TCP,1755622510.3006,good,non-reel
1414,TCP,1755622510.3006,good,non-reel
1414,TCP,1755622510.3006,good,non-reel
54,TCP,1755622510.30714,good,non-reel
1414,TCP,1755622510.307174,good,non-reel
1414,TCP,1755622510.307174,good,non-reel
54,TCP,1755622510.321904,good,non-reel
1414,TCP,1755622510.322011,good,non-reel
1414,TCP,1755622510.322011,good,non-reel
54,TCP,1755622510.322186,good,non-reel
1414,TCP,1755622510.322196,good,non-reel
1414,TCP,1755622510.322196,good,non-reel
805,TCP,1755622510.322196,good,non-reel
87,UDP,1755622510.333957,good,non-reel
66,TCP,1755622510.336174,good,non-reel
1414,TCP,1755622510.336207,good,non-reel
54,TCP,1755622510.345479,good,non-reel
54,TCP,1755622510.345479,good,non-reel
1414,TCP,1755622510.345533,good,non-reel
1414,TCP,1755622510.345533,good,non-reel
1414,TCP,1755622510.345533,good,non-reel
1414,TCP,1755622510.345533,good,non-reel
1414,TCP,1755622510.345533,good,non-reel
1414,TCP,1755622510.345533,good,non-reel
1414,TCP,1755622510.345533,good,non-reel
54,TCP,1755622510.354082,good,non-reel
1414,TCP,1755622510.354121,good,non-reel
54,TCP,1755622510.372499,good,non-reel
1414,TCP,1755622510.372548,good,non-reel
1414,TCP,1755622510.372548,good,non-reel
66,TCP,1755622510.387141,good,non-reel
1414,TCP,1755622510.387193,good,non-reel
66,TCP,1755622510.390612,good,non-reel
66,TCP,1755622510.390612,good,non-reel
66,TCP,1755622510.390612,good,non-reel
66,TCP,1755622510.390612,good,non-reel
1414,TCP,1755622510.390626,good,non-reel
66,TCP,1755622510.396682,good,non-reel
1414,TCP,1755622510.396755,good,non-reel
66,TCP,1755622510.400359,good,non-reel
1414,TCP,1755622510.400431,good,non-reel
66,TCP,1755622510.401538,good,non-reel
66,TCP,1755622510.408282,good,non-reel
66,TCP,1755622510.417019,good,non-reel
66,TCP,1755622510.417019,good,non-reel
1414,TCP,1755622510.417058,good,non-reel
66,TCP,1755622510.42107,good,non-reel
1414,TCP,1755622510.421109,good,non-reel
66,TCP,1755622510.426373,good,non-reel
66,TCP,1755622510.426373,good,non-reel
1414,TCP,1755622510.426417,good,non-reel
66,TCP,1755622510.430706,good,non-reel
66,TCP,1755622510.431768,good,non-reel
66,TCP,1755622510.437106,good,non-reel
66,TCP,1755622510.437106,good,non-reel
1414,TCP,1755622510.437163,good,non-reel
54,TCP,1755622510.44169,good,non-reel
1414,TCP,1755622510.441735,good,non-reel
1414,TCP,1755622510.441735,good,non-reel
1414,TCP,1755622510.441735,good,non-reel
1414,TCP,1755622510.441735,good,non-reel
1414,TCP,1755622510.441735,good,non-reel
1414,TCP,1755622510.441735,good,non-reel
1414,TCP,1755622510.441735,good,non-reel
1414,TCP,1755622510.441735,good,non-reel
1414,TCP,1755622510.441735,good,non-reel
1414,TCP,1755622510.441735,good,non-reel
1414,TCP,1755622510.441735,good,non-reel
1414,TCP,1755622510.441735,good,non-reel
1414,TCP,1755622510.441735,good,non-reel
1414,TCP,1755622510.441735,good,non-reel
1414,TCP,1755622510.441735,good,non-reel
54,TCP,1755622510.446677,good,non-reel
1414,TCP,1755622510.446715,good,non-reel
1414,TCP,1755622510.446715,good,non-reel
54,TCP,1755622510.45103,good,non-reel
1414,TCP,1755622510.451064,good,non-reel
1414,TCP,1755622510.451064,good,non-reel
